time,vehicle_id,node_id,status,num_pickup_tasks,pickup_orders,num_delivery_tasks,delivery_orders,battery
1139.0,10002,12.0,Halted,0,[],88,"['Order 1065 - (0, 5)', 'Order 1021 - (0, 2)', 'Order 1245 - (0, 19)', 'Order 1186 - (0, 15)', 'Order 1049 - (0, 4)', 'Order 1074 - (0, 6)', 'Order 1105 - (0, 8)', 'Order 1249 - (0, 19)', 'Order 1075 - (0, 6)', 'Order 1044 - (0, 3)', 'Order 1045 - (0, 3)', 'Order 1111 - (0, 9)', 'Order 1112 - (0, 9)', 'Order 1078 - (0, 6)', 'Order 1089 - (0, 7)', 'Order 1135 - (0, 11)', 'Order 1114 - (0, 9)', 'Order 1006 - (0, 1)', 'Order 1122_2 - (21, 10)', 'Order 1210_2 - (20, 16)', 'Order 1027_2 - (20, 2)', 'Order 1007 - (0, 1)', 'Order 1008 - (0, 1)', 'Order 1009 - (0, 1)', 'Order 1010 - (0, 1)', 'Order 1011 - (0, 1)', 'Order 1012 - (0, 1)', 'Order 1013 - (0, 1)', 'Order 1029 - (0, 2)', 'Order 1030 - (0, 2)', 'Order 1031 - (0, 2)', 'Order 1032 - (0, 2)', 'Order 1033 - (0, 2)', 'Order 1034 - (0, 2)', 'Order 1035 - (0, 2)', 'Order 1036 - (0, 2)', 'Order 1037 - (0, 2)', 'Order 1039 - (0, 2)', 'Order 1056 - (0, 4)', 'Order 1057 - (0, 4)', 'Order 1058 - (0, 4)', 'Order 1059 - (0, 4)', 'Order 1060 - (0, 4)', 'Order 1061 - (0, 4)', 'Order 1081 - (0, 6)', 'Order 1082 - (0, 6)', 'Order 1083 - (0, 6)', 'Order 1091 - (0, 7)', 'Order 1092 - (0, 7)', 'Order 1093 - (0, 7)', 'Order 1094 - (0, 7)', 'Order 1095 - (0, 7)', 'Order 1096 - (0, 7)', 'Order 1097 - (0, 7)', 'Order 1098 - (0, 7)', 'Order 1099 - (0, 7)', 'Order 1115 - (0, 9)', 'Order 1116 - (0, 9)', 'Order 1117 - (0, 9)', 'Order 1118 - (0, 9)', 'Order 1119 - (0, 9)', 'Order 1136 - (0, 11)', 'Order 1137 - (0, 11)', 'Order 1161 - (0, 12)', 'Order 1162 - (0, 12)', 'Order 1195 - (0, 15)', 'Order 1196 - (0, 15)', 'Order 1197 - (0, 15)', 'Order 1198 - (0, 15)', 'Order 1199 - (0, 15)', 'Order 1220 - (0, 16)', 'Order 1221 - (0, 16)', 'Order 1222 - (0, 16)', 'Order 1223 - (0, 16)', 'Order 1233 - (0, 17)', 'Order 1234 - (0, 17)', 'Order 1235 - (0, 17)', 'Order 1236 - (0, 17)', 'Order 1253 - (0, 19)', 'Order 1254 - (0, 19)', 'Order 1255 - (0, 19)', 'Order 1256 - (0, 19)', 'Order 1257 - (0, 19)', 'Order 1258 - (0, 19)', 'Order 1259 - (0, 19)', 'Order 1260 - (0, 19)', 'Order 1261 - (0, 19)', 'Order 1158_1 - (0, 20)']",100.0
1140.0,10002,12.0,Halted,0,[],87,"['Order 1065 - (0, 5)', 'Order 1021 - (0, 2)', 'Order 1245 - (0, 19)', 'Order 1186 - (0, 15)', 'Order 1049 - (0, 4)', 'Order 1074 - (0, 6)', 'Order 1105 - (0, 8)', 'Order 1249 - (0, 19)', 'Order 1075 - (0, 6)', 'Order 1044 - (0, 3)', 'Order 1045 - (0, 3)', 'Order 1111 - (0, 9)', 'Order 1112 - (0, 9)', 'Order 1078 - (0, 6)', 'Order 1089 - (0, 7)', 'Order 1135 - (0, 11)', 'Order 1114 - (0, 9)', 'Order 1006 - (0, 1)', 'Order 1122_2 - (21, 10)', 'Order 1210_2 - (20, 16)', 'Order 1027_2 - (20, 2)', 'Order 1007 - (0, 1)', 'Order 1008 - (0, 1)', 'Order 1009 - (0, 1)', 'Order 1010 - (0, 1)', 'Order 1011 - (0, 1)', 'Order 1012 - (0, 1)', 'Order 1013 - (0, 1)', 'Order 1029 - (0, 2)', 'Order 1030 - (0, 2)', 'Order 1031 - (0, 2)', 'Order 1032 - (0, 2)', 'Order 1033 - (0, 2)', 'Order 1034 - (0, 2)', 'Order 1035 - (0, 2)', 'Order 1036 - (0, 2)', 'Order 1037 - (0, 2)', 'Order 1039 - (0, 2)', 'Order 1056 - (0, 4)', 'Order 1057 - (0, 4)', 'Order 1058 - (0, 4)', 'Order 1059 - (0, 4)', 'Order 1060 - (0, 4)', 'Order 1061 - (0, 4)', 'Order 1081 - (0, 6)', 'Order 1082 - (0, 6)', 'Order 1083 - (0, 6)', 'Order 1091 - (0, 7)', 'Order 1092 - (0, 7)', 'Order 1093 - (0, 7)', 'Order 1094 - (0, 7)', 'Order 1095 - (0, 7)', 'Order 1096 - (0, 7)', 'Order 1097 - (0, 7)', 'Order 1098 - (0, 7)', 'Order 1099 - (0, 7)', 'Order 1115 - (0, 9)', 'Order 1116 - (0, 9)', 'Order 1117 - (0, 9)', 'Order 1118 - (0, 9)', 'Order 1119 - (0, 9)', 'Order 1136 - (0, 11)', 'Order 1137 - (0, 11)', 'Order 1162 - (0, 12)', 'Order 1195 - (0, 15)', 'Order 1196 - (0, 15)', 'Order 1197 - (0, 15)', 'Order 1198 - (0, 15)', 'Order 1199 - (0, 15)', 'Order 1220 - (0, 16)', 'Order 1221 - (0, 16)', 'Order 1222 - (0, 16)', 'Order 1223 - (0, 16)', 'Order 1233 - (0, 17)', 'Order 1234 - (0, 17)', 'Order 1235 - (0, 17)', 'Order 1236 - (0, 17)', 'Order 1253 - (0, 19)', 'Order 1254 - (0, 19)', 'Order 1255 - (0, 19)', 'Order 1256 - (0, 19)', 'Order 1257 - (0, 19)', 'Order 1258 - (0, 19)', 'Order 1259 - (0, 19)', 'Order 1260 - (0, 19)', 'Order 1261 - (0, 19)', 'Order 1158_1 - (0, 20)']",100.0
1141.0,10002,12.0,En Route,0,[],86,"['Order 1065 - (0, 5)', 'Order 1021 - (0, 2)', 'Order 1245 - (0, 19)', 'Order 1186 - (0, 15)', 'Order 1049 - (0, 4)', 'Order 1074 - (0, 6)', 'Order 1105 - (0, 8)', 'Order 1249 - (0, 19)', 'Order 1075 - (0, 6)', 'Order 1044 - (0, 3)', 'Order 1045 - (0, 3)', 'Order 1111 - (0, 9)', 'Order 1112 - (0, 9)', 'Order 1078 - (0, 6)', 'Order 1089 - (0, 7)', 'Order 1135 - (0, 11)', 'Order 1114 - (0, 9)', 'Order 1006 - (0, 1)', 'Order 1122_2 - (21, 10)', 'Order 1210_2 - (20, 16)', 'Order 1027_2 - (20, 2)', 'Order 1007 - (0, 1)', 'Order 1008 - (0, 1)', 'Order 1009 - (0, 1)', 'Order 1010 - (0, 1)', 'Order 1011 - (0, 1)', 'Order 1012 - (0, 1)', 'Order 1013 - (0, 1)', 'Order 1029 - (0, 2)', 'Order 1030 - (0, 2)', 'Order 1031 - (0, 2)', 'Order 1032 - (0, 2)', 'Order 1033 - (0, 2)', 'Order 1034 - (0, 2)', 'Order 1035 - (0, 2)', 'Order 1036 - (0, 2)', 'Order 1037 - (0, 2)', 'Order 1039 - (0, 2)', 'Order 1056 - (0, 4)', 'Order 1057 - (0, 4)', 'Order 1058 - (0, 4)', 'Order 1059 - (0, 4)', 'Order 1060 - (0, 4)', 'Order 1061 - (0, 4)', 'Order 1081 - (0, 6)', 'Order 1082 - (0, 6)', 'Order 1083 - (0, 6)', 'Order 1091 - (0, 7)', 'Order 1092 - (0, 7)', 'Order 1093 - (0, 7)', 'Order 1094 - (0, 7)', 'Order 1095 - (0, 7)', 'Order 1096 - (0, 7)', 'Order 1097 - (0, 7)', 'Order 1098 - (0, 7)', 'Order 1099 - (0, 7)', 'Order 1115 - (0, 9)', 'Order 1116 - (0, 9)', 'Order 1117 - (0, 9)', 'Order 1118 - (0, 9)', 'Order 1119 - (0, 9)', 'Order 1136 - (0, 11)', 'Order 1137 - (0, 11)', 'Order 1195 - (0, 15)', 'Order 1196 - (0, 15)', 'Order 1197 - (0, 15)', 'Order 1198 - (0, 15)', 'Order 1199 - (0, 15)', 'Order 1220 - (0, 16)', 'Order 1221 - (0, 16)', 'Order 1222 - (0, 16)', 'Order 1223 - (0, 16)', 'Order 1233 - (0, 17)', 'Order 1234 - (0, 17)', 'Order 1235 - (0, 17)', 'Order 1236 - (0, 17)', 'Order 1253 - (0, 19)', 'Order 1254 - (0, 19)', 'Order 1255 - (0, 19)', 'Order 1256 - (0, 19)', 'Order 1257 - (0, 19)', 'Order 1258 - (0, 19)', 'Order 1259 - (0, 19)', 'Order 1260 - (0, 19)', 'Order 1261 - (0, 19)', 'Order 1158_1 - (0, 20)']",100.0
1247.0,10002,5.0,Halted,0,[],86,"['Order 1065 - (0, 5)', 'Order 1021 - (0, 2)', 'Order 1245 - (0, 19)', 'Order 1186 - (0, 15)', 'Order 1049 - (0, 4)', 'Order 1074 - (0, 6)', 'Order 1105 - (0, 8)', 'Order 1249 - (0, 19)', 'Order 1075 - (0, 6)', 'Order 1044 - (0, 3)', 'Order 1045 - (0, 3)', 'Order 1111 - (0, 9)', 'Order 1112 - (0, 9)', 'Order 1078 - (0, 6)', 'Order 1089 - (0, 7)', 'Order 1135 - (0, 11)', 'Order 1114 - (0, 9)', 'Order 1006 - (0, 1)', 'Order 1122_2 - (21, 10)', 'Order 1210_2 - (20, 16)', 'Order 1027_2 - (20, 2)', 'Order 1007 - (0, 1)', 'Order 1008 - (0, 1)', 'Order 1009 - (0, 1)', 'Order 1010 - (0, 1)', 'Order 1011 - (0, 1)', 'Order 1012 - (0, 1)', 'Order 1013 - (0, 1)', 'Order 1029 - (0, 2)', 'Order 1030 - (0, 2)', 'Order 1031 - (0, 2)', 'Order 1032 - (0, 2)', 'Order 1033 - (0, 2)', 'Order 1034 - (0, 2)', 'Order 1035 - (0, 2)', 'Order 1036 - (0, 2)', 'Order 1037 - (0, 2)', 'Order 1039 - (0, 2)', 'Order 1056 - (0, 4)', 'Order 1057 - (0, 4)', 'Order 1058 - (0, 4)', 'Order 1059 - (0, 4)', 'Order 1060 - (0, 4)', 'Order 1061 - (0, 4)', 'Order 1081 - (0, 6)', 'Order 1082 - (0, 6)', 'Order 1083 - (0, 6)', 'Order 1091 - (0, 7)', 'Order 1092 - (0, 7)', 'Order 1093 - (0, 7)', 'Order 1094 - (0, 7)', 'Order 1095 - (0, 7)', 'Order 1096 - (0, 7)', 'Order 1097 - (0, 7)', 'Order 1098 - (0, 7)', 'Order 1099 - (0, 7)', 'Order 1115 - (0, 9)', 'Order 1116 - (0, 9)', 'Order 1117 - (0, 9)', 'Order 1118 - (0, 9)', 'Order 1119 - (0, 9)', 'Order 1136 - (0, 11)', 'Order 1137 - (0, 11)', 'Order 1195 - (0, 15)', 'Order 1196 - (0, 15)', 'Order 1197 - (0, 15)', 'Order 1198 - (0, 15)', 'Order 1199 - (0, 15)', 'Order 1220 - (0, 16)', 'Order 1221 - (0, 16)', 'Order 1222 - (0, 16)', 'Order 1223 - (0, 16)', 'Order 1233 - (0, 17)', 'Order 1234 - (0, 17)', 'Order 1235 - (0, 17)', 'Order 1236 - (0, 17)', 'Order 1253 - (0, 19)', 'Order 1254 - (0, 19)', 'Order 1255 - (0, 19)', 'Order 1256 - (0, 19)', 'Order 1257 - (0, 19)', 'Order 1258 - (0, 19)', 'Order 1259 - (0, 19)', 'Order 1260 - (0, 19)', 'Order 1261 - (0, 19)', 'Order 1158_1 - (0, 20)']",100.0
1248.0,10002,5.0,En Route,0,[],85,"['Order 1021 - (0, 2)', 'Order 1245 - (0, 19)', 'Order 1186 - (0, 15)', 'Order 1049 - (0, 4)', 'Order 1074 - (0, 6)', 'Order 1105 - (0, 8)', 'Order 1249 - (0, 19)', 'Order 1075 - (0, 6)', 'Order 1044 - (0, 3)', 'Order 1045 - (0, 3)', 'Order 1111 - (0, 9)', 'Order 1112 - (0, 9)', 'Order 1078 - (0, 6)', 'Order 1089 - (0, 7)', 'Order 1135 - (0, 11)', 'Order 1114 - (0, 9)', 'Order 1006 - (0, 1)', 'Order 1122_2 - (21, 10)', 'Order 1210_2 - (20, 16)', 'Order 1027_2 - (20, 2)', 'Order 1007 - (0, 1)', 'Order 1008 - (0, 1)', 'Order 1009 - (0, 1)', 'Order 1010 - (0, 1)', 'Order 1011 - (0, 1)', 'Order 1012 - (0, 1)', 'Order 1013 - (0, 1)', 'Order 1029 - (0, 2)', 'Order 1030 - (0, 2)', 'Order 1031 - (0, 2)', 'Order 1032 - (0, 2)', 'Order 1033 - (0, 2)', 'Order 1034 - (0, 2)', 'Order 1035 - (0, 2)', 'Order 1036 - (0, 2)', 'Order 1037 - (0, 2)', 'Order 1039 - (0, 2)', 'Order 1056 - (0, 4)', 'Order 1057 - (0, 4)', 'Order 1058 - (0, 4)', 'Order 1059 - (0, 4)', 'Order 1060 - (0, 4)', 'Order 1061 - (0, 4)', 'Order 1081 - (0, 6)', 'Order 1082 - (0, 6)', 'Order 1083 - (0, 6)', 'Order 1091 - (0, 7)', 'Order 1092 - (0, 7)', 'Order 1093 - (0, 7)', 'Order 1094 - (0, 7)', 'Order 1095 - (0, 7)', 'Order 1096 - (0, 7)', 'Order 1097 - (0, 7)', 'Order 1098 - (0, 7)', 'Order 1099 - (0, 7)', 'Order 1115 - (0, 9)', 'Order 1116 - (0, 9)', 'Order 1117 - (0, 9)', 'Order 1118 - (0, 9)', 'Order 1119 - (0, 9)', 'Order 1136 - (0, 11)', 'Order 1137 - (0, 11)', 'Order 1195 - (0, 15)', 'Order 1196 - (0, 15)', 'Order 1197 - (0, 15)', 'Order 1198 - (0, 15)', 'Order 1199 - (0, 15)', 'Order 1220 - (0, 16)', 'Order 1221 - (0, 16)', 'Order 1222 - (0, 16)', 'Order 1223 - (0, 16)', 'Order 1233 - (0, 17)', 'Order 1234 - (0, 17)', 'Order 1235 - (0, 17)', 'Order 1236 - (0, 17)', 'Order 1253 - (0, 19)', 'Order 1254 - (0, 19)', 'Order 1255 - (0, 19)', 'Order 1256 - (0, 19)', 'Order 1257 - (0, 19)', 'Order 1258 - (0, 19)', 'Order 1259 - (0, 19)', 'Order 1260 - (0, 19)', 'Order 1261 - (0, 19)', 'Order 1158_1 - (0, 20)']",100.0
1353.0,10002,2.0,Halted,0,[],85,"['Order 1021 - (0, 2)', 'Order 1245 - (0, 19)', 'Order 1186 - (0, 15)', 'Order 1049 - (0, 4)', 'Order 1074 - (0, 6)', 'Order 1105 - (0, 8)', 'Order 1249 - (0, 19)', 'Order 1075 - (0, 6)', 'Order 1044 - (0, 3)', 'Order 1045 - (0, 3)', 'Order 1111 - (0, 9)', 'Order 1112 - (0, 9)', 'Order 1078 - (0, 6)', 'Order 1089 - (0, 7)', 'Order 1135 - (0, 11)', 'Order 1114 - (0, 9)', 'Order 1006 - (0, 1)', 'Order 1122_2 - (21, 10)', 'Order 1210_2 - (20, 16)', 'Order 1027_2 - (20, 2)', 'Order 1007 - (0, 1)', 'Order 1008 - (0, 1)', 'Order 1009 - (0, 1)', 'Order 1010 - (0, 1)', 'Order 1011 - (0, 1)', 'Order 1012 - (0, 1)', 'Order 1013 - (0, 1)', 'Order 1029 - (0, 2)', 'Order 1030 - (0, 2)', 'Order 1031 - (0, 2)', 'Order 1032 - (0, 2)', 'Order 1033 - (0, 2)', 'Order 1034 - (0, 2)', 'Order 1035 - (0, 2)', 'Order 1036 - (0, 2)', 'Order 1037 - (0, 2)', 'Order 1039 - (0, 2)', 'Order 1056 - (0, 4)', 'Order 1057 - (0, 4)', 'Order 1058 - (0, 4)', 'Order 1059 - (0, 4)', 'Order 1060 - (0, 4)', 'Order 1061 - (0, 4)', 'Order 1081 - (0, 6)', 'Order 1082 - (0, 6)', 'Order 1083 - (0, 6)', 'Order 1091 - (0, 7)', 'Order 1092 - (0, 7)', 'Order 1093 - (0, 7)', 'Order 1094 - (0, 7)', 'Order 1095 - (0, 7)', 'Order 1096 - (0, 7)', 'Order 1097 - (0, 7)', 'Order 1098 - (0, 7)', 'Order 1099 - (0, 7)', 'Order 1115 - (0, 9)', 'Order 1116 - (0, 9)', 'Order 1117 - (0, 9)', 'Order 1118 - (0, 9)', 'Order 1119 - (0, 9)', 'Order 1136 - (0, 11)', 'Order 1137 - (0, 11)', 'Order 1195 - (0, 15)', 'Order 1196 - (0, 15)', 'Order 1197 - (0, 15)', 'Order 1198 - (0, 15)', 'Order 1199 - (0, 15)', 'Order 1220 - (0, 16)', 'Order 1221 - (0, 16)', 'Order 1222 - (0, 16)', 'Order 1223 - (0, 16)', 'Order 1233 - (0, 17)', 'Order 1234 - (0, 17)', 'Order 1235 - (0, 17)', 'Order 1236 - (0, 17)', 'Order 1253 - (0, 19)', 'Order 1254 - (0, 19)', 'Order 1255 - (0, 19)', 'Order 1256 - (0, 19)', 'Order 1257 - (0, 19)', 'Order 1258 - (0, 19)', 'Order 1259 - (0, 19)', 'Order 1260 - (0, 19)', 'Order 1261 - (0, 19)', 'Order 1158_1 - (0, 20)']",100.0
1354.0,10002,2.0,Halted,0,[],84,"['Order 1245 - (0, 19)', 'Order 1186 - (0, 15)', 'Order 1049 - (0, 4)', 'Order 1074 - (0, 6)', 'Order 1105 - (0, 8)', 'Order 1249 - (0, 19)', 'Order 1075 - (0, 6)', 'Order 1044 - (0, 3)', 'Order 1045 - (0, 3)', 'Order 1111 - (0, 9)', 'Order 1112 - (0, 9)', 'Order 1078 - (0, 6)', 'Order 1089 - (0, 7)', 'Order 1135 - (0, 11)', 'Order 1114 - (0, 9)', 'Order 1006 - (0, 1)', 'Order 1122_2 - (21, 10)', 'Order 1210_2 - (20, 16)', 'Order 1027_2 - (20, 2)', 'Order 1007 - (0, 1)', 'Order 1008 - (0, 1)', 'Order 1009 - (0, 1)', 'Order 1010 - (0, 1)', 'Order 1011 - (0, 1)', 'Order 1012 - (0, 1)', 'Order 1013 - (0, 1)', 'Order 1029 - (0, 2)', 'Order 1030 - (0, 2)', 'Order 1031 - (0, 2)', 'Order 1032 - (0, 2)', 'Order 1033 - (0, 2)', 'Order 1034 - (0, 2)', 'Order 1035 - (0, 2)', 'Order 1036 - (0, 2)', 'Order 1037 - (0, 2)', 'Order 1039 - (0, 2)', 'Order 1056 - (0, 4)', 'Order 1057 - (0, 4)', 'Order 1058 - (0, 4)', 'Order 1059 - (0, 4)', 'Order 1060 - (0, 4)', 'Order 1061 - (0, 4)', 'Order 1081 - (0, 6)', 'Order 1082 - (0, 6)', 'Order 1083 - (0, 6)', 'Order 1091 - (0, 7)', 'Order 1092 - (0, 7)', 'Order 1093 - (0, 7)', 'Order 1094 - (0, 7)', 'Order 1095 - (0, 7)', 'Order 1096 - (0, 7)', 'Order 1097 - (0, 7)', 'Order 1098 - (0, 7)', 'Order 1099 - (0, 7)', 'Order 1115 - (0, 9)', 'Order 1116 - (0, 9)', 'Order 1117 - (0, 9)', 'Order 1118 - (0, 9)', 'Order 1119 - (0, 9)', 'Order 1136 - (0, 11)', 'Order 1137 - (0, 11)', 'Order 1195 - (0, 15)', 'Order 1196 - (0, 15)', 'Order 1197 - (0, 15)', 'Order 1198 - (0, 15)', 'Order 1199 - (0, 15)', 'Order 1220 - (0, 16)', 'Order 1221 - (0, 16)', 'Order 1222 - (0, 16)', 'Order 1223 - (0, 16)', 'Order 1233 - (0, 17)', 'Order 1234 - (0, 17)', 'Order 1235 - (0, 17)', 'Order 1236 - (0, 17)', 'Order 1253 - (0, 19)', 'Order 1254 - (0, 19)', 'Order 1255 - (0, 19)', 'Order 1256 - (0, 19)', 'Order 1257 - (0, 19)', 'Order 1258 - (0, 19)', 'Order 1259 - (0, 19)', 'Order 1260 - (0, 19)', 'Order 1261 - (0, 19)', 'Order 1158_1 - (0, 20)']",100.0
1355.0,10002,2.0,Halted,0,[],83,"['Order 1245 - (0, 19)', 'Order 1186 - (0, 15)', 'Order 1049 - (0, 4)', 'Order 1074 - (0, 6)', 'Order 1105 - (0, 8)', 'Order 1249 - (0, 19)', 'Order 1075 - (0, 6)', 'Order 1044 - (0, 3)', 'Order 1045 - (0, 3)', 'Order 1111 - (0, 9)', 'Order 1112 - (0, 9)', 'Order 1078 - (0, 6)', 'Order 1089 - (0, 7)', 'Order 1135 - (0, 11)', 'Order 1114 - (0, 9)', 'Order 1006 - (0, 1)', 'Order 1122_2 - (21, 10)', 'Order 1210_2 - (20, 16)', 'Order 1027_2 - (20, 2)', 'Order 1007 - (0, 1)', 'Order 1008 - (0, 1)', 'Order 1009 - (0, 1)', 'Order 1010 - (0, 1)', 'Order 1011 - (0, 1)', 'Order 1012 - (0, 1)', 'Order 1013 - (0, 1)', 'Order 1030 - (0, 2)', 'Order 1031 - (0, 2)', 'Order 1032 - (0, 2)', 'Order 1033 - (0, 2)', 'Order 1034 - (0, 2)', 'Order 1035 - (0, 2)', 'Order 1036 - (0, 2)', 'Order 1037 - (0, 2)', 'Order 1039 - (0, 2)', 'Order 1056 - (0, 4)', 'Order 1057 - (0, 4)', 'Order 1058 - (0, 4)', 'Order 1059 - (0, 4)', 'Order 1060 - (0, 4)', 'Order 1061 - (0, 4)', 'Order 1081 - (0, 6)', 'Order 1082 - (0, 6)', 'Order 1083 - (0, 6)', 'Order 1091 - (0, 7)', 'Order 1092 - (0, 7)', 'Order 1093 - (0, 7)', 'Order 1094 - (0, 7)', 'Order 1095 - (0, 7)', 'Order 1096 - (0, 7)', 'Order 1097 - (0, 7)', 'Order 1098 - (0, 7)', 'Order 1099 - (0, 7)', 'Order 1115 - (0, 9)', 'Order 1116 - (0, 9)', 'Order 1117 - (0, 9)', 'Order 1118 - (0, 9)', 'Order 1119 - (0, 9)', 'Order 1136 - (0, 11)', 'Order 1137 - (0, 11)', 'Order 1195 - (0, 15)', 'Order 1196 - (0, 15)', 'Order 1197 - (0, 15)', 'Order 1198 - (0, 15)', 'Order 1199 - (0, 15)', 'Order 1220 - (0, 16)', 'Order 1221 - (0, 16)', 'Order 1222 - (0, 16)', 'Order 1223 - (0, 16)', 'Order 1233 - (0, 17)', 'Order 1234 - (0, 17)', 'Order 1235 - (0, 17)', 'Order 1236 - (0, 17)', 'Order 1253 - (0, 19)', 'Order 1254 - (0, 19)', 'Order 1255 - (0, 19)', 'Order 1256 - (0, 19)', 'Order 1257 - (0, 19)', 'Order 1258 - (0, 19)', 'Order 1259 - (0, 19)', 'Order 1260 - (0, 19)', 'Order 1261 - (0, 19)', 'Order 1158_1 - (0, 20)']",100.0
1356.0,10002,2.0,Halted,0,[],82,"['Order 1245 - (0, 19)', 'Order 1186 - (0, 15)', 'Order 1049 - (0, 4)', 'Order 1074 - (0, 6)', 'Order 1105 - (0, 8)', 'Order 1249 - (0, 19)', 'Order 1075 - (0, 6)', 'Order 1044 - (0, 3)', 'Order 1045 - (0, 3)', 'Order 1111 - (0, 9)', 'Order 1112 - (0, 9)', 'Order 1078 - (0, 6)', 'Order 1089 - (0, 7)', 'Order 1135 - (0, 11)', 'Order 1114 - (0, 9)', 'Order 1006 - (0, 1)', 'Order 1122_2 - (21, 10)', 'Order 1210_2 - (20, 16)', 'Order 1027_2 - (20, 2)', 'Order 1007 - (0, 1)', 'Order 1008 - (0, 1)', 'Order 1009 - (0, 1)', 'Order 1010 - (0, 1)', 'Order 1011 - (0, 1)', 'Order 1012 - (0, 1)', 'Order 1013 - (0, 1)', 'Order 1031 - (0, 2)', 'Order 1032 - (0, 2)', 'Order 1033 - (0, 2)', 'Order 1034 - (0, 2)', 'Order 1035 - (0, 2)', 'Order 1036 - (0, 2)', 'Order 1037 - (0, 2)', 'Order 1039 - (0, 2)', 'Order 1056 - (0, 4)', 'Order 1057 - (0, 4)', 'Order 1058 - (0, 4)', 'Order 1059 - (0, 4)', 'Order 1060 - (0, 4)', 'Order 1061 - (0, 4)', 'Order 1081 - (0, 6)', 'Order 1082 - (0, 6)', 'Order 1083 - (0, 6)', 'Order 1091 - (0, 7)', 'Order 1092 - (0, 7)', 'Order 1093 - (0, 7)', 'Order 1094 - (0, 7)', 'Order 1095 - (0, 7)', 'Order 1096 - (0, 7)', 'Order 1097 - (0, 7)', 'Order 1098 - (0, 7)', 'Order 1099 - (0, 7)', 'Order 1115 - (0, 9)', 'Order 1116 - (0, 9)', 'Order 1117 - (0, 9)', 'Order 1118 - (0, 9)', 'Order 1119 - (0, 9)', 'Order 1136 - (0, 11)', 'Order 1137 - (0, 11)', 'Order 1195 - (0, 15)', 'Order 1196 - (0, 15)', 'Order 1197 - (0, 15)', 'Order 1198 - (0, 15)', 'Order 1199 - (0, 15)', 'Order 1220 - (0, 16)', 'Order 1221 - (0, 16)', 'Order 1222 - (0, 16)', 'Order 1223 - (0, 16)', 'Order 1233 - (0, 17)', 'Order 1234 - (0, 17)', 'Order 1235 - (0, 17)', 'Order 1236 - (0, 17)', 'Order 1253 - (0, 19)', 'Order 1254 - (0, 19)', 'Order 1255 - (0, 19)', 'Order 1256 - (0, 19)', 'Order 1257 - (0, 19)', 'Order 1258 - (0, 19)', 'Order 1259 - (0, 19)', 'Order 1260 - (0, 19)', 'Order 1261 - (0, 19)', 'Order 1158_1 - (0, 20)']",100.0
1357.0,10002,2.0,Halted,0,[],81,"['Order 1245 - (0, 19)', 'Order 1186 - (0, 15)', 'Order 1049 - (0, 4)', 'Order 1074 - (0, 6)', 'Order 1105 - (0, 8)', 'Order 1249 - (0, 19)', 'Order 1075 - (0, 6)', 'Order 1044 - (0, 3)', 'Order 1045 - (0, 3)', 'Order 1111 - (0, 9)', 'Order 1112 - (0, 9)', 'Order 1078 - (0, 6)', 'Order 1089 - (0, 7)', 'Order 1135 - (0, 11)', 'Order 1114 - (0, 9)', 'Order 1006 - (0, 1)', 'Order 1122_2 - (21, 10)', 'Order 1210_2 - (20, 16)', 'Order 1027_2 - (20, 2)', 'Order 1007 - (0, 1)', 'Order 1008 - (0, 1)', 'Order 1009 - (0, 1)', 'Order 1010 - (0, 1)', 'Order 1011 - (0, 1)', 'Order 1012 - (0, 1)', 'Order 1013 - (0, 1)', 'Order 1032 - (0, 2)', 'Order 1033 - (0, 2)', 'Order 1034 - (0, 2)', 'Order 1035 - (0, 2)', 'Order 1036 - (0, 2)', 'Order 1037 - (0, 2)', 'Order 1039 - (0, 2)', 'Order 1056 - (0, 4)', 'Order 1057 - (0, 4)', 'Order 1058 - (0, 4)', 'Order 1059 - (0, 4)', 'Order 1060 - (0, 4)', 'Order 1061 - (0, 4)', 'Order 1081 - (0, 6)', 'Order 1082 - (0, 6)', 'Order 1083 - (0, 6)', 'Order 1091 - (0, 7)', 'Order 1092 - (0, 7)', 'Order 1093 - (0, 7)', 'Order 1094 - (0, 7)', 'Order 1095 - (0, 7)', 'Order 1096 - (0, 7)', 'Order 1097 - (0, 7)', 'Order 1098 - (0, 7)', 'Order 1099 - (0, 7)', 'Order 1115 - (0, 9)', 'Order 1116 - (0, 9)', 'Order 1117 - (0, 9)', 'Order 1118 - (0, 9)', 'Order 1119 - (0, 9)', 'Order 1136 - (0, 11)', 'Order 1137 - (0, 11)', 'Order 1195 - (0, 15)', 'Order 1196 - (0, 15)', 'Order 1197 - (0, 15)', 'Order 1198 - (0, 15)', 'Order 1199 - (0, 15)', 'Order 1220 - (0, 16)', 'Order 1221 - (0, 16)', 'Order 1222 - (0, 16)', 'Order 1223 - (0, 16)', 'Order 1233 - (0, 17)', 'Order 1234 - (0, 17)', 'Order 1235 - (0, 17)', 'Order 1236 - (0, 17)', 'Order 1253 - (0, 19)', 'Order 1254 - (0, 19)', 'Order 1255 - (0, 19)', 'Order 1256 - (0, 19)', 'Order 1257 - (0, 19)', 'Order 1258 - (0, 19)', 'Order 1259 - (0, 19)', 'Order 1260 - (0, 19)', 'Order 1261 - (0, 19)', 'Order 1158_1 - (0, 20)']",100.0
